n_1,n_2,n_3,sigma_e,sigma_p,pi,hat_pi_RG,hat_pi_SRG,hat_pi_SRGM,num_infinite_pi_RG,num_infinite_pi_SRG,num_infinite_pi_SRGM,n_strata_obs_full,n_sims
250,250,2500,0.99,0.99,0.01999634446271763,-31.30226766009857,1.4811775458754408,3.8313265986515166,0,0,0,65,NA
250,250,2500,0.99,0.99,0.030009523093455007,-34.41732963915817,-2.6892122862339787,-0.32616510825645273,0,0,0,60,NA
250,250,2500,0.99,0.99,0.03994759246720032,-32.342153822178204,0.608517791469371,2.0161759628787403,0,0,0,51,NA
250,250,2500,0.99,0.99,0.05000000238954469,-31.584975337107394,0.48179180273039274,1.689635838805165,0,0,0,67,NA
250,250,2500,0.99,0.99,0.06025981645108948,-31.017558471156605,1.491180416364483,2.063579086994788,0,0,0,61,NA
250,250,2500,0.99,0.99,0.07008794667454693,-31.430636480738723,0.1835657353753242,1.2052271284246254,0,0,0,72,NA
250,250,2500,0.99,0.99,0.07921247905807373,-31.27019843522761,0.23691813900394282,1.0009164213286073,0,0,0,79,NA
250,250,2500,0.99,0.99,0.09003243241758835,-31.302800997827607,-0.3570483582785133,0.3262608430388867,0,0,0,58,NA
250,250,2500,0.99,0.99,0.09971693078917263,-30.76795940588182,0.18235224763102995,0.5519474582187298,0,0,0,62,NA
250,250,2500,0.99,0.99,0.11016125111218047,-30.54315099625898,0.39033207485697197,0.6267624487983733,0,0,0,50,NA
250,250,2500,0.99,0.99,0.12050272654685983,-30.06501593944217,-0.3366266625787222,0.49320779573330686,0,0,0,78,NA
250,250,2500,0.99,0.99,0.12952923904899236,-30.165173065405963,-0.304634188949768,0.20468762720596675,0,0,0,65,NA
250,250,2500,0.99,0.99,0.13962443590379064,-29.738603092969463,-0.35720632405424235,0.21224635828728264,0,0,0,55,NA
250,250,2500,0.99,0.99,0.14916116627309708,-29.310952481413846,-0.2755257662306028,0.26801267580630467,0,0,0,48,NA
250,250,2500,0.99,0.99,0.1597866652405128,-29.40913976513376,-0.39678666146529834,-0.06992981784023253,0,0,0,65,NA
250,250,2500,0.99,0.99,0.16969275235299386,-28.688414496590166,0.05563126864057404,0.4467779869761303,0,0,0,54,NA
250,250,2500,0.99,0.99,0.18003632669993264,-28.531427553131035,-0.3044378096126698,0.01687402776084551,0,0,0,62,NA
250,250,2500,0.99,0.99,0.19013223381393127,-28.09826058484217,-0.30248259786745363,-0.003922264133659433,0,0,0,62,NA
250,250,2500,0.99,0.99,0.20061410604153604,-27.3664212335798,0.11214329373023124,0.47192400195873985,0,0,0,60,NA
