n_1,n_2,n_3,sigma_e,sigma_p,prev,hat_pi_RG,ESE_hat_pi_RG,ASE_hat_pi_RG,covers_pi_RG,hat_pi_SRG,ESE_hat_pi_SRG,ASE_hat_pi_SRG,covers_pi_SRG,num_infinite_pi_RG,num_infinite_pi_SRG,n_strata_obs_full
250,250,2500,0.8,0.95,0.09999999999999999,-30.25437512164829,0.019530078851368204,0.01910165499973196,0.683,0.19978770958005435,0.021485320385385417,0.02066999316523196,0.939,0,0,1000
250,250,2500,0.8,0.95,0.11,-29.070549005722654,0.019171035121440645,0.018918406595528847,0.658,1.1228981126321849,0.020989709926176006,0.020610848052224497,0.936,0,0,1000
250,250,2500,0.8,0.95,0.12,-30.727500804858938,0.01903119593923667,0.019107591103509635,0.541,-0.5986230704471106,0.020974403885865498,0.02085260295007214,0.953,0,0,1000
250,250,2500,0.8,0.95,0.13,-29.60958714737489,0.019031818741789303,0.019034443837874643,0.475,0.37877995870930853,0.020896620442921895,0.020878814694153126,0.953,0,0,1000
250,250,2500,0.8,0.95,0.14,-30.46191163263053,0.01887096555683277,0.019087487007804188,0.368,-0.4459484871013489,0.02091125596552266,0.021013465641288087,0.954,0,0,1000
250,250,2500,0.8,0.95,0.15000000000000002,-30.464214247452748,0.018704285603455047,0.019101701923933612,0.309,-0.42440568053671757,0.020509070283201602,0.021114161199200204,0.963,0,0,1000
250,250,2500,0.8,0.95,0.16,-30.529169673043487,0.01952032417613548,0.019185877963118023,0.234,-0.35091887957609463,0.0218968060294165,0.02127889131864723,0.94,0,0,1000
250,250,2500,0.8,0.95,0.17,-29.916017006314437,0.018684230250184723,0.019033036119169528,0.185,0.28923029932862704,0.02066815883889257,0.021234010892568652,0.951,0,0,1000
250,250,2500,0.8,0.95,0.18000000000000002,-30.18997215179784,0.01889575988430635,0.019090045099144137,0.137,-0.1582315277930124,0.02065363586180584,0.021368632253311946,0.949,0,0,1000
250,250,2500,0.8,0.95,0.19,-29.769581011933987,0.01907674920391824,0.019132875788242912,0.132,0.09671749900824755,0.021392624812356667,0.0214957255327938,0.951,0,0,1000
250,250,2500,0.8,0.95,0.2,-29.95580038274931,0.019532197670824692,0.019087669265028785,0.084,0.02808761234161794,0.021482996742071114,0.02153928098751953,0.952,0,0,1000
250,250,2500,0.8,0.99,0.01,-19.62825227095663,0.006520456550844519,0.008206222399398602,0.927,5.380613940040024,0.007554577231914625,0.008824481428031392,0.92,0,0,1000
250,250,2500,0.8,0.99,0.02,-26.742760836504065,0.00808544797910798,0.008301101111392975,0.96,2.07332215817875,0.009509287370260648,0.009275470257599023,0.92,0,0,1000
250,250,2500,0.8,0.99,0.03,-28.66556597988494,0.008337632367156953,0.00850846432469895,0.921,0.8952473142375198,0.009627362273236628,0.009768835237548144,0.938,0,0,1000
250,250,2500,0.8,0.99,0.04,-30.50382398112883,0.008996994465344386,0.008797540767866194,0.798,-0.4575671603284509,0.010533276569604271,0.01032934269709944,0.937,0,0,1000
250,250,2500,0.8,0.99,0.05,-29.570825708947062,0.009349906425428321,0.008939941676497054,0.691,0.1362357958942656,0.0112219810163376,0.010723958717615552,0.942,0,0,1000
250,250,2500,0.8,0.99,0.060000000000000005,-29.933411427607844,0.009697802693931534,0.00911126950529131,0.5,-0.17649028059825664,0.011394699514655032,0.011126072808399012,0.954,0,0,1000
250,250,2500,0.8,0.99,0.06999999999999999,-30.475252397894778,0.0097274210372914,0.009362394687853399,0.344,-0.052466552071488745,0.012200512693859166,0.011604046427062843,0.948,0,0,1000
250,250,2500,0.8,0.99,0.08,-29.836519376887836,0.009637218935979235,0.00945706236394659,0.237,0.3272915929441143,0.011999865416011843,0.011907428903359135,0.955,0,0,1000
250,250,2500,0.8,0.99,0.09,-30.272031931701267,0.010003067963979536,0.00965660594753535,0.15,-0.6316066202459601,0.012710487275960199,0.0122730786648366,0.946,0,0,1000
250,250,2500,0.8,0.99,0.09999999999999999,-29.80301341723281,0.009670680261035522,0.009863583344323835,0.098,0.5810021833006079,0.012449769127697673,0.012693227115362618,0.957,0,0,1000
250,250,2500,0.8,0.99,0.11,-30.03342299603767,0.009943986402477014,0.010094430933828353,0.067,0.04011761472933422,0.01250528323694578,0.013049794995488286,0.967,0,0,1000
250,250,2500,0.8,0.99,0.12,-30.149698046672004,0.010093777268214772,0.010218626332330585,0.027,-0.28271739314679933,0.01282351564904402,0.013340596517246088,0.962,0,0,1000
250,250,2500,0.8,0.99,0.13,-29.582437432479473,0.010424804485697114,0.010370265322626209,0.023,0.6122153372368296,0.013551093175293917,0.013668842399409544,0.953,0,0,1000
250,250,2500,0.8,0.99,0.14,-30.042183668813646,0.010015421736026202,0.010554409886745499,0.011,0.11128189645972666,0.012967096301562248,0.013992202532033001,0.969,0,0,1000
250,250,2500,0.8,0.99,0.15000000000000002,-29.87215221251336,0.010605433378285841,0.010695849366804847,0.008,0.07804931002993361,0.01447572448373815,0.014257136004391737,0.943,0,0,1000
250,250,2500,0.8,0.99,0.16,-29.834007660921046,0.011075739550641974,0.010945073842782229,0.007,0.039651311630282265,0.014499558165264643,0.014624102730245598,0.956,0,0,1000
250,250,2500,0.8,0.99,0.17,-29.915281217892456,0.011280034368662085,0.011067850621105154,0.002,0.1339277908156819,0.01504538355630466,0.014883543452289339,0.945,0,0,1000
250,250,2500,0.8,0.99,0.18000000000000002,-30.07445189809383,0.011072260716610135,0.011198393566227555,0.001,-0.13510565208434594,0.01481294370731106,0.01512762374800217,0.952,0,0,1000
250,250,2500,0.8,0.99,0.19,-30.429016332709224,0.01158808130264793,0.011484204712371573,0.001,-0.4580462456149187,0.01574472897420036,0.015476787906489162,0.95,0,0,1000
250,250,2500,0.8,0.99,0.2,-29.83541686130786,0.011611053593734813,0.011559780505503426,0,0.2166929972198528,0.01577658340612981,0.015709599127181464,0.946,0,0,1000
250,250,2500,0.99,0.8,0.01,62.33970811132085,0.01942879501673436,0.033587375852141325,0.978,86.54427385704705,0.021055197234575117,0.0344087314699387,0.966,0,0,1000
250,250,2500,0.99,0.8,0.02,1.1119296748144867,0.022206453611013754,0.03345005340641394,0.976,23.647681664741675,0.024357031461239215,0.03423672931941421,0.965,0,0,1000
250,250,2500,0.99,0.8,0.03,-13.97196184623764,0.02524722258979474,0.033175942278979964,0.971,9.84570862037191,0.028126900367196398,0.03393160478699635,0.955,0,0,1000
250,250,2500,0.99,0.8,0.04,-19.60235359800387,0.026844754371980115,0.032808602547938104,0.981,5.461366997580215,0.029874128463422706,0.033552043170070905,0.962,0,0,1000
250,250,2500,0.99,0.8,0.05,-27.213269148885058,0.027773375480080215,0.03280888092484304,0.987,-0.30415129109617745,0.030952246095528466,0.033507820661531316,0.962,0,0,1000
250,250,2500,0.99,0.8,0.060000000000000005,-27.29007009315113,0.028897277850924174,0.03256651841343301,0.994,0.148903511960075,0.03183868943321274,0.033240958433819204,0.973,0,0,1000
250,250,2500,0.99,0.8,0.06999999999999999,-30.738386253418405,0.029861793931127662,0.03255288167944455,0.99,-2.401828763684218,0.03249917594604648,0.03317489058674213,0.965,0,0,1000
250,250,2500,0.99,0.8,0.08,-27.703847724790226,0.03124951113158652,0.031997713017229104,0.927,1.3774982820023012,0.032984277799251595,0.032602464503712146,0.943,0,0,1000
250,250,2500,0.99,0.8,0.09,-30.221808593700036,0.030988718000451946,0.031977486957176754,0.896,-0.9642821628397247,0.032255778071275595,0.032536818722536595,0.945,0,0,1000
250,250,2500,0.99,0.8,0.09999999999999999,-30.63478069535247,0.03152195549622143,0.031855247599626484,0.876,-0.36734401596962013,0.0322400380215175,0.032357310044981394,0.951,0,0,1000
250,250,2500,0.99,0.8,0.11,-31.053453220488844,0.030747854670456057,0.03173522676948762,0.868,-1.123660077189367,0.03153296813990237,0.03219297638426155,0.951,0,0,1000
250,250,2500,0.99,0.8,0.12,-30.27775934838867,0.03065761515670466,0.03137307449058127,0.841,-0.39731856136776084,0.03099636012571177,0.03180046740675154,0.957,0,0,1000
250,250,2500,0.99,0.8,0.13,-31.2337169745343,0.030533599219595486,0.031381836217026594,0.787,-1.1311200504115406,0.03128636893580802,0.03174998648718881,0.961,0,0,1000
250,250,2500,0.99,0.8,0.14,-30.26485335152028,0.030464556721255212,0.031094807176833755,0.78,-0.11871719046941635,0.03100742017732175,0.03141586220879499,0.948,0,0,1000
250,250,2500,0.99,0.8,0.15000000000000002,-31.105917794772438,0.03154021212975543,0.031027209593533205,0.724,-0.9240861234890243,0.03218302208711141,0.031299684519209996,0.94,0,0,1000
250,250,2500,0.99,0.8,0.16,-30.861792252952675,0.030659248929402173,0.030840331518584393,0.689,-0.8374135666378186,0.03088320984147369,0.03105639855445493,0.949,0,0,1000
250,250,2500,0.99,0.8,0.17,-31.41736443819429,0.030892525387222848,0.030744332052740794,0.612,-1.1269074020890912,0.0309945721214785,0.0308929121104407,0.952,0,0,1000
250,250,2500,0.99,0.8,0.18000000000000002,-30.242558847275827,0.029102333612080353,0.030342541370964378,0.597,-0.0645238090575231,0.029289132099976654,0.03045671158146485,0.959,0,0,1000
250,250,2500,0.99,0.8,0.19,-30.043311356580013,0.03074495106035408,0.030237041982895767,0.536,-0.3264160163989426,0.030585907918732926,0.03029669056953834,0.947,0,0,1000
250,250,2500,0.99,0.8,0.2,-30.26934843879653,0.030288344172350715,0.03001510767419089,0.487,-0.17800414925370212,0.030160604653698672,0.030007458465372425,0.942,0,0,1000
250,250,2500,0.99,0.95,0.01,5.452210423870039,0.011053687580787914,0.015286760202195085,0.947,27.848220964204735,0.012196934203136585,0.015806850527227696,0.938,0,0,1000
250,250,2500,0.99,0.95,0.02,-27.749620151157185,0.012416710161522813,0.015419997433261867,0.978,-2.0206022922656524,0.01401061063261571,0.016044623819762592,0.949,0,0,1000
250,250,2500,0.99,0.95,0.03,-25.552657182877095,0.013882449281627043,0.015164984094835299,0.985,2.5840019435859527,0.015595058376406313,0.015914234843927056,0.95,0,0,1000
250,250,2500,0.99,0.95,0.04,-30.781404099547004,0.014681803913323742,0.01532505972783103,0.938,-1.411315314348519,0.01630296028748921,0.01616725123200241,0.951,0,0,1000
250,250,2500,0.99,0.95,0.05,-28.885915667034634,0.014476993323298694,0.015169090053074605,0.912,1.0738482622537349,0.015792966963035577,0.016116778146879604,0.939,0,0,1000
250,250,2500,0.99,0.95,0.060000000000000005,-29.52635852896458,0.015698971894350173,0.01516536292746783,0.84,0.01189710733727478,0.01720500492080801,0.016201733648165413,0.933,0,0,1000
250,250,2500,0.99,0.95,0.06999999999999999,-29.96147844311077,0.01577215662240154,0.015242193305509428,0.778,0.47522419865765414,0.016605128386280293,0.016369653690212788,0.932,0,0,1000
250,250,2500,0.99,0.95,0.08,-30.54363235161569,0.01585161842097226,0.015217064567856818,0.686,-0.58528391353502085,0.017000127669733956,0.01641665374511049,0.938,0,0,1000
250,250,2500,0.99,0.95,0.09,-29.504101744900698,0.015429163058435749,0.015139292616939236,0.629,0.3956274248198092,0.01662034432371135,0.016415363656503694,0.936,0,0,1000
250,250,2500,0.99,0.95,0.09999999999999999,-30.073660647634185,0.01519159128785224,0.015200450493951448,0.509,-0.22013747470002457,0.0166526147193629,0.01654230605072191,0.952,0,0,1000
250,250,2500,0.99,0.95,0.11,-30.16751248827078,0.015077057240588021,0.015157204149652898,0.387,-0.7002320442840463,0.016082277625483064,0.016553880419754797,0.959,0,0,1000
250,250,2500,0.99,0.95,0.12,-29.942870307105853,0.015452471249524957,0.015112522826608321,0.309,0.16831449526826203,0.016841796629397457,0.016588945160918658,0.941,0,0,1000
250,250,2500,0.99,0.95,0.13,-29.468373174568377,0.015387805769833828,0.015074203299831387,0.242,0.4064949977368128,0.016861157425234308,0.016600053680762675,0.951,0,0,1000
250,250,2500,0.99,0.95,0.14,-30.39940726772612,0.015530684926506918,0.01515467682872364,0.14,-0.4275370046368163,0.017086691291440182,0.016723019687883894,0.938,0,0,1000
250,250,2500,0.99,0.95,0.15000000000000002,-30.346504808025905,0.015062643894252874,0.0151635194728404,0.095,-0.21838367616666685,0.016555207704693695,0.016773557611216447,0.963,0,0,1000
250,250,2500,0.99,0.95,0.16,-29.85630527147256,0.015009330006248106,0.015055290659071218,0.056,0.23952817020406886,0.01671547526039336,0.016720949436563298,0.949,0,0,1000
250,250,2500,0.99,0.95,0.17,-30.65392735398153,0.015337602309207676,0.015145982228529876,0.032,-0.9205599730908927,0.01709399629131977,0.016822220245623704,0.953,0,0,1000
250,250,2500,0.99,0.95,0.18000000000000002,-30.423742811689557,0.014925912305068834,0.015163756467904457,0.018,-0.4043481566040156,0.016545949318392175,0.016862631961621386,0.953,0,0,1000
250,250,2500,0.99,0.95,0.19,-30.065243514671813,0.015356862425204457,0.015051404693015242,0.008,-0.05695753965277644,0.017035893619090303,0.016785180616821656,0.95,0,0,1000
250,250,2500,0.99,0.95,0.2,-29.960471664942336,0.015485149914655622,0.015034173781482276,0.004,0.06507697816593438,0.017337501044735738,0.01678575843985827,0.951,0,0,1000
250,250,2500,0.99,0.99,0.01,-20.337677783645123,0.005531873683664685,0.00645631765226148,0.922,7.848511385397938,0.006298105999691277,0.007045926252943581,0.913,0,0,1000
250,250,2500,0.99,0.99,0.02,-27.954457973590422,0.006643137009179922,0.006750997594965405,0.963,1.461041486247247,0.007675996624477834,0.00764438834447048,0.938,0,0,1000
250,250,2500,0.99,0.99,0.03,-31.858971813261302,0.0072961592488239215,0.0071123891491636695,0.813,-2.9697522956577638,0.008272780151117178,0.008228120056183097,0.951,0,0,1000
250,250,2500,0.99,0.99,0.04,-29.969911763574796,0.007506649581331441,0.007137237139459981,0.646,-0.18733025284460234,0.008761623510583107,0.00853860048663739,0.945,0,0,1000
250,250,2500,0.99,0.99,0.05,-29.594933454957488,0.007695246733949497,0.007219694562662753,0.449,0.7313204618365765,0.009116948797826816,0.008865436078015815,0.945,0,0,1000
250,250,2500,0.99,0.99,0.060000000000000005,-29.108351818512865,0.007383636669039625,0.007353117854259383,0.292,1.0903680960475692,0.009159947618968082,0.009201619230932304,0.939,0,0,1000
250,250,2500,0.99,0.99,0.06999999999999999,-29.935033784924855,0.007798923667335101,0.007636045618890878,0.154,0.1350922817279102,0.00998356112063809,0.009616922337287724,0.941,0,0,1000
250,250,2500,0.99,0.99,0.08,-29.7339714689898,0.007588694807635397,0.007748254613529774,0.06,0.7466274469535538,0.009654425738915381,0.009919245944346795,0.95,0,0,1000
250,250,2500,0.99,0.99,0.09,-30.138620963728403,0.008009639710956376,0.00791716638068922,0.031,-0.33253869432968586,0.010378468333759295,0.0101873338075366,0.942,0,0,1000
250,250,2500,0.99,0.99,0.09999999999999999,-29.844758394942218,0.008242868959371019,0.008005354568826452,0.008,0.029016690327413056,0.010593259721760805,0.010427369870952961,0.947,0,0,1000
250,250,2500,0.99,0.99,0.11,-30.106883029368685,0.00831321688998189,0.008105086057131712,0.007,-0.14359863021679778,0.01089924098801097,0.010659213001414796,0.939,0,0,1000
250,250,2500,0.99,0.99,0.12,-30.078792041806057,0.008307057772551913,0.008240332803747061,0.001,-0.30402209532305835,0.010721174143514577,0.0108907433767826,0.957,0,0,1000
250,250,2500,0.99,0.99,0.13,-30.123427674628818,0.008372997939964051,0.008418877754984573,0.001,0.26164229359500935,0.011323257432153797,0.011158996223645983,0.958,0,0,1000
250,250,2500,0.99,0.99,0.14,-30.07486694116619,0.008432258317215228,0.008501763780784363,0,-0.051971097649336884,0.011390412178113537,0.011328376436539889,0.946,0,0,1000
250,250,2500,0.99,0.99,0.15000000000000002,-29.81720891134971,0.008420307158504437,0.008591360577606948,0,0.12072962194081825,0.011178554035173345,0.011509567879887841,0.963,0,0,1000
250,250,2500,0.99,0.99,0.16,-30.30267453527944,0.008601159478298709,0.008741413109530822,0,-0.2576987456285283,0.011361515589842029,0.011710635189806824,0.967,0,0,1000
250,250,2500,0.99,0.99,0.17,-29.856746085599355,0.008776151945623353,0.008802995122774281,0,0.26480626932107826,0.01219377023192868,0.011842685963983147,0.945,0,0,1000
250,250,2500,0.99,0.99,0.18000000000000002,-30.150192460760863,0.009011214464327141,0.008928110379822022,0,0.0014016871990257189,0.012213114178184272,0.012013627713729798,0.95,0,0,1000
250,250,2500,0.99,0.99,0.19,-29.980790506698632,0.0089379504516714,0.008959014912875946,0,0.011393364753470012,0.012032009939746891,0.012099725349072206,0.95,0,0,1000
250,250,2500,0.99,0.99,0.2,-29.70068190092946,0.009176634709217967,0.009026192205670892,0,0.229480266680529,0.012275226582619907,0.012222655730113458,0.95,0,0,1000
