n_1,n_2,n_3,sigma_e,sigma_p,prev,sigma_e_hat,sigma_p_hat,rho_hat,ESE_hat_pi_RG,ASE_hat_pi_RG,MSE_hat_pi_RG,coverage_pi_RG,ESE_hat_pi_SRG,ASE_hat_pi_SRG,MSE_hat_pi_SRG,coverage_pi_SRG,ESE_hat_pi_SRGM,ASE_hat_pi_SRGM,MSE_hat_pi_SRGM,coverage_pi_SRGM,num_infinite_pi_RG,num_infinite_pi_SRG,num_infinite_pi_SRGM,n_strata_obs_full,hat_pi_RG,hat_pi_SRG,hat_pi_SRGM
40,250,2500,0.8,0.95,0.04999999597153313,0.80185,0.950216,0.0753056,0.018285386493912228,0.019432153317444863,5.821398795308003e-4,0.919,0.020552679100009474,0.020822878133875743,4.219902440463902e-4,0.957,0.020129028528850925,0.020582190864884362,4.0674012442328754e-4,0.942,0,0,0,900,-31.50358174175349,-0.012405904746037952,2.8053613061783893
40,250,2500,0.8,0.95,0.05995028303745747,0.800375,0.950372,0.0809544,0.019810009562435334,0.019501002602897534,7.182686918355702e-4,0.875,0.02155816420545705,0.02110319660420064,4.6516854206290424e-4,0.94,0.021345070386789726,0.020858110407146,4.633451542782083e-4,0.94,0,0,0,882,-30.12778120456775,1.5637480547646798,4.773283290528486
40,250,2500,0.8,0.95,0.07004357654639723,0.8038,0.949892,0.0860416,0.019547199143947477,0.019587551736553088,8.765989938766282e-4,0.834,0.02176387251005924,0.021378041016401107,4.731987587368706e-4,0.958,0.021362032908734282,0.02109819666293,4.5884027748477275e-4,0.955,0,0,0,895,-31.760343320430753,-0.11312301402097592,2.456346151843478
40,250,2500,0.8,0.95,0.07985389946003679,0.7998,0.949928,0.0911336,0.019701355750261666,0.01978558762327035,0.0010059660844373424,0.783,0.022345752995923205,0.02179899705934874,4.989953924671844e-4,0.952,0.021839166688177376,0.021517567595583716,4.8189657507992e-4,0.956,0,0,0,897,-31.136670339111017,0.5041107546347396,2.916598367945277
40,250,2500,0.8,0.95,0.09005769599673488,0.7971,0.9508,0.0967784,0.02034223757786445,0.019884025994646597,0.0011048628106222398,0.756,0.022613250824458975,0.022143321644122787,5.154069932622595e-4,0.953,0.022189804733718954,0.02184857269475902,5.079109080119133e-4,0.942,0,0,0,892,-29.198855945211687,2.3709662532180698,4.443798089949262
40,250,2500,0.8,0.95,0.10092145976379437,0.801525,0.9498719999999999,0.1023768,0.020642371794145478,0.02004508218767088,0.0013988348127602051,0.671,0.022970558416284422,0.02246709493764573,5.271378308573423e-4,0.943,0.022568110081392326,0.0221414314956415,5.112402617700431e-4,0.941,0,0,0,891,-30.910578283497703,-0.136306540799993,1.544609155855672
40,250,2500,0.8,0.95,0.11010460386102104,0.79925,0.9495279999999999,0.107298,0.019066301588330187,0.020292959884541783,0.0015154363516320666,0.616,0.021655102531747298,0.02293231044798494,4.684826774306091e-4,0.974,0.02094416652962926,0.022606777544747093,4.418066784776108e-4,0.977,0,0,0,921,-30.829947350395933,0.08201868124904467,1.7201797393834073
40,250,2500,0.8,0.95,0.11995767669210997,0.80245,0.949504,0.1129176,0.020966982086430625,0.020410495966409058,0.0017801643291857191,0.542,0.02417196708139154,0.02326277465479963,5.836999056245696e-4,0.958,0.023659802010703966,0.022919202810911768,5.626302140204643e-4,0.959,0,0,0,889,-30.52703748063672,-0.011701505596460438,1.537984638204795
40,250,2500,0.8,0.95,0.1299855839797041,0.802025,0.949108,0.1184792,0.020968003781669353,0.020671976486104842,0.0020089467711101464,0.491,0.024251139463325085,0.023720331996165637,5.875712160845958e-4,0.957,0.0236603262502928,0.023363003120129098,5.614768670528671e-4,0.957,0,0,0,917,-30.4801559842206,-0.15685104123449475,1.1477102278268625
40,250,2500,0.8,0.95,0.14011042979399077,0.796075,0.950796,0.1240124,0.021513571884872008,0.02090456185233032,0.0020176775268854054,0.486,0.02539676436423123,0.024270544332505476,6.502925516728292e-4,0.938,0.02475801510920034,0.023915612178958337,6.295276535177481e-4,0.948,0,0,0,895,-28.147351732781093,1.7397725124619299,2.9584044962153535
40,250,2500,0.8,0.95,0.15025204503364473,0.798575,0.9504159999999999,0.1296248,0.021872053518678228,0.021102975816207233,0.002322380090948627,0.447,0.02563613645347832,0.024695302853836684,6.613810958613714e-4,0.94,0.025370294383687982,0.024301918453118077,6.538572782943951e-4,0.952,0,0,0,891,-28.58351357078835,1.462210638135225,2.1921805722956957
40,250,2500,0.8,0.95,0.16032946675383158,0.7969,0.95044,0.1355152,0.021769058396816275,0.021450320028072928,0.0024769466704475562,0.432,0.02543950774126999,0.025272038600259724,6.54617207602123e-4,0.955,0.02494705647648313,0.024865045965680368,6.363052769132536e-4,0.952,0,0,0,880,-27.91800825866184,1.7746680407544089,2.380928305229158
40,250,2500,0.8,0.95,0.17026230863197309,0.798475,0.950176,0.1409448,0.021877055676158524,0.021670407933510827,0.0027797251873062983,0.357,0.0258895719873363,0.025649785536332362,6.722902172842847e-4,0.952,0.025429866349009962,0.02525015430431147,6.540193594267149e-4,0.958,0,0,0,901,-28.177096505832626,0.9633896543869057,1.6599642821789395
40,250,2500,0.8,0.95,0.17997198453830315,0.796225,0.950164,0.1464608,0.021841056629439522,0.02205396122170293,0.002974003531677231,0.363,0.02668256608585503,0.0262512562189666,7.142045864197636e-4,0.962,0.02586889392209002,0.025858153471244046,6.76978692736177e-4,0.968,0,0,0,885,-27.76792271514876,0.9555125267168757,1.615019211849801
40,250,2500,0.8,0.95,0.1900678398849502,0.7988999999999999,0.9491999999999999,0.1528936,0.022331330216417488,0.0224060266767174,0.003291071985592335,0.312,0.026856377317886045,0.02674703523434276,7.214502471436498e-4,0.953,0.02631906964062938,0.0263521818837713,6.96688771701506e-4,0.961,0,0,0,901,-27.804666021195878,0.5009305772538337,1.1391658056021872
40,250,2500,0.8,0.95,0.1998390882015514,0.7995,0.949788,0.1581928,0.023128089263201528,0.02262197903667567,0.0035501700580334856,0.319,0.0272242273416598,0.027148368733254293,7.41398091446801e-4,0.955,0.027131485726461565,0.026764442993434938,7.40425568714063e-4,0.961,0,0,0,886,-27.480243306292383,0.4955490924938409,1.1238655363165604
40,250,2500,0.8,0.99,0.00991229979348772,0.79745,0.990036,0.0153696,0.006577894695370811,0.008322662684351617,4.662113727253914e-5,0.927,0.00803031492829047,0.009077722225623079,6.584917225230918e-5,0.924,0.007877473780953242,0.0089745458253707,6.413481106025216e-5,0.914,0,0,0,885,-18.590484079873356,12.054358581140008,14.766002110637364
40,250,2500,0.8,0.99,0.02007630691117962,0.7988,0.99022,0.02059,0.008248425551971722,0.008469203866843312,1.0355819170165512e-4,0.932,0.010038251106456562,0.009655897013097858,1.0082284999385887e-4,0.932,0.00987818090417296,0.009512390502843582,9.844288666166563e-5,0.92,0,0,0,883,-29.715179813634826,1.9744556873611425,4.88545843144815
40,250,2500,0.8,0.99,0.03001442146155376,0.801975,0.990112,0.0260896,0.008321147230624486,0.008774118018453245,1.5888547320263292e-4,0.899,0.009764120899024422,0.010382072510267605,9.58336780468164e-5,0.967,0.009414989776846678,0.010163824149127714,9.034965007299971e-5,0.961,0,0,0,884,-31.557184876826543,2.561231075686989,4.46534044066453
40,250,2500,0.8,0.99,0.03984382321137399,0.799325,0.9901719999999999,0.0312384,0.009164531253570621,0.009047147770874286,2.4243911024611305e-4,0.758,0.01128718918252635,0.010985565216991013,1.2736817212200943e-4,0.955,0.010844573726537955,0.01074717586500869,1.1855339383564625e-4,0.957,0,0,0,886,-31.60100119374199,0.7732997532227298,2.591565956377806
40,250,2500,0.8,0.99,0.04999999597153313,0.799125,0.989816,0.036752,0.009827054237623535,0.009485026428502264,3.5835748932265543e-4,0.601,0.01237719253208086,0.011779536285501026,1.5304280484672653e-4,0.948,0.011852921793172193,0.011490838188748347,1.4103067027575192e-4,0.954,0,0,0,893,-32.36560566576471,0.06647603124466875,1.6485231029129157
40,250,2500,0.8,0.99,0.05995028303745747,0.7979,0.989968,0.0421672,0.009965136525623128,0.009790691404240338,4.583563784703085e-4,0.484,0.012851122437312602,0.012391045264322957,1.6499973320893764e-4,0.95,0.0122271967178485,0.012082338651007244,1.5008011354349928e-4,0.953,0,0,0,880,-31.61169240551505,0.19407271929558564,1.4205649855884532
40,250,2500,0.8,0.99,0.07004357654639723,0.7993,0.990124,0.0477976,0.010207491526853315,0.010086405013834959,5.785816281311415e-4,0.39,0.013302926072390475,0.013061514696430972,1.7735465417548847e-4,0.955,0.012663433568903077,0.012706014755524181,1.619710718145245e-4,0.963,0,0,0,909,-31.0990099015664,1.07197952888901,1.898809683838495
40,250,2500,0.8,0.99,0.07985389946003679,0.802975,0.990028,0.053336,0.011035820186511796,0.010418207682867046,7.390215428803308e-4,0.309,0.01453740133900394,0.01364925662103034,2.1126312604157946e-4,0.948,0.013962435854611167,0.013254932941862405,1.954285633238781e-4,0.945,0,0,0,888,-31.115086045440123,0.46591873846863063,1.0280185167640272
40,250,2500,0.8,0.99,0.09005769599673488,0.7983,0.9900599999999999,0.0590208,0.010789852029084068,0.01089062098014237,8.696289721119687e-4,0.276,0.014439732854703602,0.01443571934112529,2.0905379723011025e-4,0.954,0.013776340404169292,0.014027014179514019,1.9145829478540703e-4,0.966,0,0,0,896,-30.476859300967742,0.9657398511476941,1.5145973904189112
40,250,2500,0.8,0.99,0.10092145976379437,0.802075,0.9896159999999999,0.0654148,0.01083876749226836,0.011349641028947383,0.0010815439832946353,0.203,0.015054718066988727,0.015164703376804091,2.2668334442232935e-4,0.953,0.014458201813449159,0.01472953336961145,2.0978328724074392e-4,0.96,0,0,0,870,-30.76777684531975,0.510516988413903,0.9671653964980531
40,250,2500,0.8,0.99,0.11010460386102104,0.7967,0.990156,0.070394,0.011859940847190921,0.011762243891470922,0.0012078564804129588,0.204,0.016240661231258908,0.01586393471717796,2.6521214969588727e-4,0.955,0.01532499571595765,0.015424664214391587,2.3770093092362413e-4,0.969,0,0,0,905,-29.67192336921009,1.190031242835302,1.594008071609138
40,250,2500,0.8,0.99,0.11995767669210997,0.800075,0.989736,0.0762364,0.01215104995644032,0.012187083943141495,0.0014407227437550165,0.184,0.016123114491407606,0.016450150168615355,2.599283708875424e-4,0.956,0.0156688668435849,0.01600340425054882,2.461102955187568e-4,0.964,0,0,0,912,-29.97840755008907,0.4028281996844602,0.765132202321742
40,250,2500,0.8,0.99,0.1299855839797041,0.798525,0.989972,0.0820684,0.012433786497823155,0.012646417985690253,0.001602512179855993,0.175,0.017421397332024913,0.01720517729982605,3.047916555310694e-4,0.951,0.016648381641526735,0.016728186891205872,2.792685364623188e-4,0.952,0,0,0,895,-29.275158049948345,0.9700937334261289,1.1861181983464448
40,250,2500,0.8,0.99,0.14011042979399077,0.801425,0.989864,0.0878516,0.013526284444793367,0.01305140187789527,0.0018863891995019389,0.161,0.01849340677669991,0.017781123490138113,3.419213279351823e-4,0.935,0.017670550681704332,0.0173026702672019,3.1250652605792866e-4,0.95,0,0,0,904,-29.45878651056332,0.3619917176231232,0.5390440435848083
40,250,2500,0.8,0.99,0.15025204503364473,0.797925,0.989708,0.0941392,0.013935475556031189,0.013694823957070886,0.0020523597638250927,0.162,0.018902523027911407,0.018651089142735132,3.583553267777708e-4,0.958,0.01834942379002668,0.018163416010385097,3.380558260349166e-4,0.959,0,0,0,906,-28.690896691862083,0.789525315641281,0.8655133081896109
40,250,2500,0.8,0.99,0.16032946675383158,0.800775,0.990232,0.0997036,0.014510439398657447,0.013974562240545853,0.0023162711582863293,0.135,0.02033900888805145,0.019148153309292103,4.141408300233081e-4,0.926,0.019516898644002658,0.018664311255184998,3.816626104351592e-4,0.941,0,0,0,894,-28.622561682499214,0.5848387123431277,0.6642460816151649
40,250,2500,0.8,0.99,0.17026230863197309,0.802025,0.989996,0.1059624,0.014701273201091302,0.014484310681332347,0.002551749453135723,0.138,0.02056620394204265,0.019801379286423185,4.2279466770324056e-4,0.937,0.02000562398669725,0.019305556231482845,4.001451239184202e-4,0.945,0,0,0,888,-28.385912226146477,0.2930129606754924,0.33242918271604593
40,250,2500,0.8,0.99,0.17997198453830315,0.80045,0.989984,0.1118352,0.015982893818648793,0.01506547484490481,0.0027815101281765033,0.148,0.02154492823492569,0.020536700912177443,4.6427276627040667e-4,0.938,0.021120360731226417,0.02006716904469253,4.464625304083189e-4,0.929,0,0,0,888,-27.927923478634664,0.41320403446076515,0.5089397852744248
40,250,2500,0.8,0.99,0.1900678398849502,0.796375,0.990348,0.1180036,0.015287211126182533,0.01568663321400485,0.0028879122026810216,0.131,0.020988888616207294,0.021464043336668442,4.4627551681239257e-4,0.965,0.0203950698592262,0.020962246379746953,4.20676824959228e-4,0.962,0,0,0,898,-27.106809055594557,1.3082089270422126,1.192107597096914
40,250,2500,0.8,0.99,0.1998390882015514,0.801675,0.99024,0.1241804,0.016747158036045193,0.016044914910126343,0.0032351955973296447,0.135,0.022479317617848743,0.021913709715889358,5.070992949944811e-4,0.946,0.02208039748192641,0.021407005432319173,4.886660500440479e-4,0.946,0,0,0,883,-27.201881666162308,0.7564018867467117,0.6348689370017357
40,250,2500,0.99,0.8,0.00991229979348772,0.990125,0.7988160000000001,0.2053876,0.020527889937194146,0.033690542364176186,4.563013346288357e-4,0.956,0.022415123352707872,0.03458953615787427,5.669869313638391e-4,0.946,0.02226656905186863,0.03432648123609227,5.656827459552022e-4,0.947,0,0,0,889,59.96363430479734,81.36818153245444,84.63410701951186
40,250,2500,0.99,0.8,0.02007630691117962,0.9899,0.800096,0.2105604,0.023478251469214374,0.033361858182095555,5.516887439945178e-4,0.948,0.02629004045921891,0.03423158648643959,7.244326283162943e-4,0.943,0.026368655245890278,0.03394460683409442,7.375412095957997e-4,0.945,0,0,0,882,5.0100009293960435,29.025817356531356,32.63618074611364
40,250,2500,0.99,0.8,0.03001442146155376,0.9898,0.800552,0.216176,0.024511502093482247,0.03311302920863031,6.176657731796495e-4,0.957,0.028325675007616465,0.033947001574766385,8.171562833877731e-4,0.945,0.028149331294424335,0.03364665840977532,8.188051000456391e-4,0.951,0,0,0,885,-13.918845904589567,13.16551088608183,17.380221314855937
40,250,2500,0.99,0.8,0.03984382321137399,0.9903,0.800048,0.2212804,0.027008220813890673,0.03300322036495104,8.124567387451037e-4,0.95,0.03043965915428245,0.0338132750407256,9.295059755126239e-4,0.942,0.03033469608013441,0.03348628088401974,9.30588782498822e-4,0.937,0,0,0,878,-22.967364126452683,4.9307809620310605,8.442477681008047
40,250,2500,0.99,0.8,0.04999999597153313,0.989825,0.798456,0.2263408,0.02710603808346741,0.03305219097179329,9.994117786759087e-4,0.944,0.030738473048474872,0.03382948276721753,9.488813237629523e-4,0.956,0.030602854308213044,0.03349272359525858,9.357855630259448e-4,0.957,0,0,0,898,-32.58277202214691,-4.4597995191454105,-0.8658081502026523
40,250,2500,0.99,0.8,0.05995028303745747,0.9899749999999999,0.799952,0.2320668,0.02791211342128069,0.03265610294781509,0.001117368446097199,0.949,0.03065747045534641,0.03341293748999376,9.398571490558605e-4,0.955,0.030242998450986932,0.033050458751789545,9.160003425318854e-4,0.953,0,0,0,884,-30.714819949491794,-1.596920326970716,2.5165026313987204
40,250,2500,0.99,0.8,0.07004357654639723,0.99005,0.80034,0.237564,0.03066293586306677,0.03244109512307673,0.0014088553760412137,0.916,0.03340393202120641,0.03315741357458631,0.0011148673794601003,0.939,0.03300808413717255,0.03277545817182909,0.001093673907986602,0.934,0,0,0,896,-30.93758870936399,-0.5720139495372888,3.264939888358893
40,250,2500,0.99,0.8,0.07985389946003679,0.989475,0.800524,0.2429268,0.031245495393354798,0.032270545529449426,0.00158976047579461,0.902,0.033741565530359355,0.0329395793221806,0.0011374064367181882,0.933,0.033274475504050195,0.03255179163719383,0.0011137013896604763,0.934,0,0,0,901,-31.041963670171025,0.28470056521365245,3.4563711678875273
40,250,2500,0.99,0.8,0.09005769599673488,0.9898,0.8010200000000001,0.2493352,0.030222825468446686,0.03197557801383357,0.0016354905295202227,0.916,0.03227790466509224,0.03264554949192451,0.0010414733619144069,0.948,0.03162922064609888,0.032233860014918035,0.0010116118539879443,0.948,0,0,0,893,-29.856833227210625,0.8966743805092202,3.8791990291103695
40,250,2500,0.99,0.8,0.10092145976379437,0.9898,0.79956,0.2549044,0.03256792076196323,0.03199979180746966,0.0021208081313405765,0.859,0.03415935307245941,0.03261653568343711,0.0011685645250608708,0.937,0.03337776365551924,0.03220055814586535,0.0011140920199347668,0.938,0,0,0,900,-32.278620175582645,-1.6786348076439734,1.0537693225220448
40,250,2500,0.99,0.8,0.11010460386102104,0.9894499999999999,0.79932,0.260116,0.031187043186170098,0.03186462780859584,0.0022247590331451786,0.85,0.03285894583191852,0.03244770344507871,0.0010836271564533878,0.955,0.03206988190156286,0.0320192358293368,0.0010282017842064032,0.945,0,0,0,893,-32.15047447674404,-2.0301561751377286,0.7880860749951445
40,250,2500,0.99,0.8,0.11995767669210997,0.9899,0.79996,0.2666248,0.031004978767787045,0.031558276342749596,0.0022898643998009154,0.844,0.03202131556369703,0.03209317129650204,0.0010243418106297393,0.941,0.03136001271078927,0.031653953193612576,9.91374501750078e-4,0.943,0,0,0,893,-30.396172575856426,0.04188801412195381,2.488004769920485
40,250,2500,0.99,0.8,0.1299855839797041,0.989575,0.799736,0.271712,0.03154397772169373,0.03144043847829901,0.002619206248394006,0.795,0.03221962853007101,0.03194069795415859,0.0010388507002006277,0.949,0.03201041329757763,0.03150071126723704,0.0010257134326130833,0.941,0,0,0,896,-31.013828186404574,-1.0276467785534846,1.107264661985938
40,250,2500,0.99,0.8,0.14011042979399077,0.9901,0.80034400000000006,0.2785396,0.03168604894471388,0.03113083720536137,0.0026987561925618337,0.791,0.03205290195610843,0.031592325467158636,0.0010264367130397732,0.948,0.031527550849445134,0.03113499779598512,0.0010060442253851483,0.94,0,0,0,886,-29.39077404130661,0.19621243630682808,2.5784807652295827
40,250,2500,0.99,0.8,0.15025204503364473,0.9899249999999999,0.799872,0.2840036,0.0318803645922898,0.031029823082488344,0.0030361937776589164,0.738,0.033368009745673985,0.03144330168067942,0.0011126372559225784,0.928,0.03245277752167672,0.030981609681592578,0.001058249073397457,0.928,0,0,0,895,-29.918989063413452,-0.3803570129070466,1.6464067083188216
40,250,2500,0.99,0.8,0.16032946675383158,0.98955,0.800204,0.2898352,0.03181155717523355,0.030819855809579414,0.003239610341018481,0.702,0.03149331915795097,0.0311943800097506,9.9084268878103e-4,0.957,0.030780053341853995,0.030730242095108152,9.538659252002759e-4,0.956,0,0,0,895,-29.44471185482201,-0.04569051679760804,1.696879554390857
40,250,2500,0.99,0.8,0.17026230863197309,0.9903,0.80154,0.296088,0.03108792703545089,0.030433062080164892,0.0032577298653419027,0.685,0.031453845921941635,0.030791760902676817,9.902241738986087e-4,0.942,0.03062434706108782,0.03030478511563278,9.584967242578555e-4,0.938,0,0,0,898,-28.119736871383555,0.8029660340861433,2.7286439159171216
