n_1,n_2,n_3,sigma_e,sigma_p,prev,sigma_e_hat,sigma_p_hat,rho_hat,ESE_hat_pi_RG,ASE_hat_pi_RG,MSE_hat_pi_RG,coverage_pi_RG,ESE_hat_pi_SRG,ASE_hat_pi_SRG,MSE_hat_pi_SRG,coverage_pi_SRG,ESE_hat_pi_SRGM,ASE_hat_pi_SRGM,MSE_hat_pi_SRGM,coverage_pi_SRGM,num_infinite_pi_RG,num_infinite_pi_SRG,num_infinite_pi_SRGM,n_strata_obs_full,hat_pi_RG,hat_pi_SRG,hat_pi_SRGM
40,250,2500,0.8,0.8,0.15996261543922463,0.80285,0.800112,0.2226604,0.034015271568155155,0.043891567985804444,0.015266720802246293,0.136,0.04318322567039871,0.04467994849797318,0.0018629390347946599,0.969,0.04269359844065788,0.0441994178249383,0.0018209214207166465,0.969,0,0,0,906,-74.26050942815385,0.07085548323116322,0.01786050425984288
40,250,2500,0.8,0.8,0.1700172154292447,0.8008,0.800196,0.2284472,0.037196993524890636,0.04376696494323043,0.01572129708029143,0.153,0.04474371895208385,0.044905677977051514,0.002000253705614141,0.961,0.04408866361773255,0.044455188468829496,0.0019421869434537004,0.965,0,0,0,899,-70.43159250957983,0.2972006844869316,0.3329792196512709
40,250,2500,0.8,0.8,0.1799915042262595,0.8005,0.7995920000000001,0.2330536,0.039476388530494004,0.04379978591289935,0.016909065222568066,0.137,0.04684989946685313,0.045311339291424314,0.0021927402376383976,0.95,0.0461070470228997,0.044834619441953286,0.002123827292818148,0.95,0,0,0,911,-68.8388879287887,-0.08253833334780447,-0.1697640389574393
40,250,2500,0.8,0.8,0.19000172131345672,0.79885,0.8008040000000001,0.2388852,0.04032082918196687,0.0434772257894941,0.016758375555214106,0.143,0.04566156808689442,0.04548335878011662,0.002096157054122024,0.961,0.04550964137135008,0.04503689435209018,0.002080631553330108,0.965,0,0,0,891,-64.74744851877749,1.9167574516448092,1.7906353280123009
40,250,2500,0.8,0.8,0.20004395145905793,0.8022,0.79988,0.2436516,0.040067149506241864,0.043226954963757766,0.017867496470620144,0.127,0.04515084508660248,0.04541528610044904,0.00203659522209412,0.969,0.04453261263252971,0.04496395241888278,0.0019811780942721713,0.964,0,0,0,908,-63.75064624874151,-0.09353273483115894,-0.043751044392462184
40,250,2500,0.8,0.95,0.01002969325782091,0.79745,0.950484,0.0389288,0.005298085994084779,0.01949493050109538,9.167156729832524e-5,0.849,0.014291388150294786,0.020534967015269877,2.2131509228316432e-4,0.941,0.014106500328731267,0.02024577494997421,2.146508534757732e-4,0.947,0,0,0,889,-79.53220875500585,41.440828186611895,39.702325955786435
40,250,2500,0.8,0.95,0.01995622486014077,0.80135,0.9500759999999999,0.044552,0.007674443026153716,0.01942714837281094,3.0045493678908074e-4,0.785,0.017374402963304298,0.02062656703066076,3.065952282303113e-4,0.947,0.017057996380553685,0.020331810351940413,2.957660968775327e-4,0.949,0,0,0,900,-77.89061585196424,11.235322608566168,11.29618368923294
40,250,2500,0.8,0.95,0.02998303506037253,0.800325,0.949572,0.0494096,0.010354421922817696,0.019519097716393985,6.391831706996748e-4,0.674,0.019421954896874195,0.020892063628024933,3.769438714342882e-4,0.945,0.018867430792391147,0.020561046470403306,3.557271794976304e-4,0.939,0,0,0,888,-76.93277140368026,-1.0998729840392776,-1.0715076150162908
40,250,2500,0.8,0.95,0.03998982191519198,0.80265,0.949928,0.0550292,0.012850301034381884,0.019351978557962723,9.859313098242164e-4,0.625,0.02017890001928905,0.020940664009906698,4.0701083451026864e-4,0.941,0.019957836111954893,0.020611636883587893,3.9854518738455046e-4,0.943,0,0,0,895,-71.64950087428399,1.1993061245801413,1.98210776664498
40,250,2500,0.8,0.95,0.04997693373634478,0.7963,0.949628,0.0604444,0.014611765228125089,0.019596353472500414,0.001359540127772058,0.542,0.02027691536806227,0.02142368491178011,4.1101889838290434e-4,0.966,0.019919210602822156,0.021048421576848372,3.967860994866011e-4,0.968,0,0,0,903,-67.74387850729757,1.0526354753573404,1.2779671817514369
40,250,2500,0.8,0.95,0.05999804008469641,0.801325,0.949796,0.0654356,0.016434262497897433,0.01941918797777856,0.0017277513944169906,0.463,0.021786024553943573,0.02144470835669189,4.74256668146004e-4,0.947,0.021280146405498458,0.021054427229914532,4.524920731769136e-4,0.95,0,0,0,881,-63.64030317934364,-0.5282037393822654,-0.5278186783853914
40,250,2500,0.8,0.95,0.07004619283495173,0.7981,0.950144,0.0712208,0.018080707137866917,0.019480671817371023,0.001987803352442751,0.405,0.021932258062514042,0.02178259704049821,4.8112824425533844e-4,0.958,0.021452745406974838,0.021375440983710553,4.6073500642917125e-4,0.953,0,0,0,885,-58.1873819345825,1.0922292630055424,1.409628528215422
40,250,2500,0.8,0.95,0.08001869911696176,0.7996,0.949736,0.076494,0.018487618703309026,0.019581922081923452,0.002322035926359009,0.324,0.022492444318506902,0.022039930346198142,5.054092388817419e-4,0.946,0.021775291006687344,0.02164273516918482,4.7369018396551017e-4,0.95,0,0,0,902,-55.616714516731264,-0.08922522319437819,0.04047275087628752
40,250,2500,0.8,0.95,0.09000254087659236,0.80025,0.95028,0.0816948,0.01873358738770922,0.019531908230577405,0.0025851698202398123,0.295,0.022165192317325725,0.022269189533373337,4.908206072205106e-4,0.964,0.021666805008377137,0.021829225621706097,4.6902758788954787e-4,0.961,0,0,0,894,-52.52215644965659,0.1412099170446559,0.23984672762144274
40,250,2500,0.8,0.95,0.09998959295165888,0.80165,0.949944,0.0875144,0.019917359230706397,0.01966468803051751,0.002901941574899825,0.231,0.023177422488990327,0.02263553814778394,5.366624209139925e-4,0.941,0.022537483556822273,0.022179098525577885,5.074823860743584e-4,0.944,0,0,0,901,-50.06154896247004,0.08186567630584281,0.22840758208150924
40,250,2500,0.8,0.95,0.10998377732267732,0.8001,0.9497599999999999,0.0932612,0.01978553893778083,0.019858880900166385,0.0031446043737271027,0.212,0.023428904878546868,0.023052260660070184,5.484827594806313e-4,0.951,0.022479889888374262,0.022588547328544047,5.050129085643949e-4,0.959,0,0,0,894,-47.71073864676157,0.31244714659495004,0.37796278808044725
40,250,2500,0.8,0.95,0.12000102494300824,0.80035,0.950252,0.0983764,0.02047094546773882,0.019927588942835802,0.0034465335949988006,0.186,0.02443022726901836,0.023385945558320832,5.965169305003495e-4,0.944,0.023768513271693582,0.022929877948224868,5.648946572116657e-4,0.947,0,0,0,886,-45.8548534576505,0.4391890760407129,0.5994021617825182
40,250,2500,0.8,0.95,0.12999302190906026,0.801725,0.9498559999999999,0.1043576,0.019444450383251034,0.020092741752098835,0.003699833516767885,0.15,0.02358576959397219,0.023735544284141322,5.557514460007146e-4,0.961,0.02269237333686894,0.023271410132816556,5.144538894403165e-4,0.963,0,0,0,897,-44.339209069720006,0.10661341509435429,0.12169482390786662
40,250,2500,0.8,0.95,0.13999033014304874,0.79525,0.950064,0.1100376,0.020792567807533344,0.020471977096908105,0.003907049933302846,0.173,0.02559868005954641,0.02450651954134194,6.591913856540559e-4,0.952,0.02466796429222127,0.02404258187317074,6.137946892954358e-4,0.957,0,0,0,873,-42.11034761904427,1.524441429625287,1.7343395236677224
40,250,2500,0.8,0.95,0.1500350900899354,0.801025,0.949716,0.1158168,0.020574714329631715,0.020525955638330724,0.004323228465816916,0.125,0.025634534311869427,0.024652105518256244,6.567414318967056e-4,0.947,0.02468740216637555,0.024202850216333602,6.094719875481048e-4,0.957,0,0,0,904,-41.62535933587892,0.34582329995857614,0.5221079720525375
40,250,2500,0.8,0.95,0.1600115479484904,0.79705,0.95016,0.1210256,0.021284362785163626,0.020815233310160244,0.004582961310809067,0.139,0.02610896195723395,0.025298524531769048,6.834769325590514e-4,0.952,0.025254809697771313,0.024824072621758904,6.402770826177455e-4,0.957,0,0,0,896,-40.16467120409371,0.9843220061642266,1.1020269602078077
40,250,2500,0.8,0.95,0.16996760807545933,0.8027,0.950116,0.1269756,0.020557822623326776,0.020854079446683313,0.004925967848761646,0.11,0.025010096523990333,0.025449407878794107,6.254321777675085e-4,0.966,0.024525796438710706,0.024982780517596833,6.016558576586308e-4,0.967,0,0,0,898,-39.4840565887022,0.4374213764529591,0.5070316969457946
40,250,2500,0.8,0.95,0.17996214352883552,0.8014,0.94972,0.1327,0.02133713296348458,0.02121113975888493,0.005312502106506704,0.102,0.02632938724282134,0.026037302907293634,6.925524147200086e-4,0.947,0.025581440478589856,0.025575354536100294,6.538539963511691e-4,0.957,0,0,0,895,-38.728749875228814,0.05277065708505528,0.17422744218040237
40,250,2500,0.8,0.95,0.1899721804613199,0.8018,0.95072,0.1385772,0.020735572053657555,0.021320379191741155,0.00544493300606931,0.101,0.026406955299806936,0.026393960206004465,6.981109651777939e-4,0.963,0.0253678528011162,0.025926794386360707,6.447969701552663e-4,0.965,0,0,0,909,-37.278869865900674,0.6406017878127765,0.7279734247119094
40,250,2500,0.8,0.95,0.1999748145936334,0.7983750000000001,0.950272,0.1443416,0.021438486571644055,0.02183758078759525,0.005786563044293229,0.095,0.02702879961167808,0.027187805535936103,7.311973304233772e-4,0.96,0.026467101332448575,0.026705579688959653,7.011492788391519e-4,0.955,0,0,0,898,-36.49916413718007,0.5857097322685557,0.5793685109607062
40,250,2500,0.8,0.99,0.00997509689676681,0.803075,0.989908,0.0121004,0.005406538518411473,0.00814426159125415,5.413676294562016e-5,0.913,0.008362671548569133,0.009269952833643649,7.094314596703693e-5,0.902,0.008113686141674225,0.009100217077227834,6.694543971548774e-5,0.897,0,0,0,898,-50.05995781305098,10.412483222999246,10.886986803159324
40,250,2500,0.8,0.99,0.02000962266160956,0.798575,0.990088,0.017238,0.007209125596168345,0.008373021873212243,1.4877191060515968e-4,0.858,0.010042249744372215,0.009920106244449037,1.0088456538521177e-4,0.938,0.00973119475692276,0.009691974481881228,9.48108866195182e-5,0.936,0,0,0,912,-49.18314235478406,1.8607722314929878,2.287083242802391
40,250,2500,0.8,0.99,0.03004696682255907,0.801,0.989528,0.0227604,0.008175606879913902,0.008815788484991493,2.6729615815568775e-4,0.699,0.010673599604091793,0.010671652353386834,1.1397625531818468e-4,0.958,0.010341852794233795,0.010406284224718575,1.0690164298897647e-4,0.955,0,0,0,895,-47.128201282231764,-1.3496453198135747,-0.7782236846690802
40,250,2500,0.8,0.99,0.04002529700953913,0.802525,0.989708,0.0279288,0.009109766039190071,0.008992277896171071,3.946942749753121e-4,0.485,0.01155836946163158,0.011222265498899608,1.3384818820466978e-4,0.951,0.010921516467576942,0.01088386574420085,1.1955501327100706e-4,0.958,0,0,0,889,-44.11599995441645,-1.5519984706379781,-1.569777031535367
40,250,2500,0.8,0.99,0.04997475511779414,0.800525,0.989756,0.0334656,0.009274221607103936,0.009285864438713378,5.038218140262699e-4,0.352,0.011959935875705353,0.011867504770108414,1.4296012976761785e-4,0.963,0.011352810411690152,0.011505300980432428,1.2879296234804972e-4,0.968,0,0,0,887,-40.90569391465209,-0.5026627214281958,-0.37725497102540134
40,250,2500,0.8,0.99,0.05995826772692689,0.8034,0.989864,0.0390688,0.009480644425656786,0.009544182584097118,6.3350914459485e-4,0.28,0.012533828868917494,0.012429803839283049,1.569981755656552e-4,0.962,0.011855625898626553,0.012066512630262644,1.4041809184218605e-4,0.959,0,0,0,922,-38.889928325098296,-0.40307033063369085,0.08797306761055983
40,250,2500,0.8,0.99,0.07001838568357545,0.7997,0.990212,0.044654,0.009964865791510149,0.009844958978104326,7.584928969003636e-4,0.215,0.013458818105339703,0.013083088643509723,1.8110656971107288e-4,0.946,0.012726504494678314,0.012679321964101367,1.62318285469655e-4,0.95,0,0,0,902,-36.671388257451355,0.5492983060545644,1.0262489730241278
40,250,2500,0.8,0.99,0.07998718553118006,0.8,0.989936,0.050362,0.010344384147426743,0.010282250116813949,9.324544563651275e-4,0.18,0.014015489618573424,0.013833100615035857,1.9674841941261638e-4,0.96,0.013380708242877438,0.01340318749576325,1.7963557069093563e-4,0.96,0,0,0,907,-35.92134895974573,0.89361260043564394,1.0979441761174638
40,250,2500,0.8,0.99,0.09000958411136198,0.802925,0.990352,0.055704,0.009975538013029714,0.010475344693100751,0.001102825625705435,0.141,0.014243220933359236,0.014335151013745408,2.0329353126629434e-4,0.963,0.013629881166277837,0.013874471172870315,1.863629078792043e-4,0.964,0,0,0,917,-35.19259365872067,0.8797618383638787,0.9780655480348619
40,250,2500,0.8,0.99,0.09998699375973154,0.803925,0.989976,0.0610956,0.010580794800386113,0.010927692349262766,0.0013585546615815839,0.098,0.01477677232719286,0.014954961763153774,2.183103762592602e-4,0.954,0.014248413888231674,0.014491380771472292,2.0296167771080662e-4,0.96,0,0,0,888,-35.31342181879136,-0.41925477973384034,-0.38397269147371726
40,250,2500,0.8,0.99,0.1099986363328889,0.7996,0.99018,0.067062,0.011155075541566755,0.011413631245619905,0.0015010714332521304,0.109,0.015599466047018905,0.015815185431627507,2.443793422579873e-4,0.957,0.01477292681608495,0.015305526949127617,2.1897061961322217e-4,0.963,0,0,0,895,-33.73198073705167,1.0282683700559405,0.8858463799031495
40,250,2500,0.8,0.99,0.11997043980813056,0.797225,0.990264,0.0727188,0.011893697196050929,0.011897479155228765,0.00170217369339151,0.126,0.016929112741119603,0.016595483921644047,2.9005405287872444e-4,0.952,0.01578409426642104,0.016090450915189684,2.520026204182308e-4,0.957,0,0,0,892,-32.93116127019798,1.6132342546902025,1.4709362669408483
40,250,2500,0.8,0.99,0.12995643641054394,0.80025,0.99012,0.0784504,0.012384367524482139,0.012284370851306053,0.0019788604964113576,0.09,0.0172005031593375,0.01713739868604792,2.963413730044096e-4,0.957,0.01642273168937354,0.016623361619894285,2.7015114198796793e-4,0.967,0,0,0,883,-32.87834386132291,0.6795597043957167,0.6505397047898294
40,250,2500,0.8,0.99,0.14004930332019855,0.795275,0.989884,0.0840196,0.013042171034455976,0.012927624059647503,0.002227079501178853,0.1,0.0185752096718888,0.018093264830301298,3.467176780613926e-4,0.953,0.017877507073713116,0.017582185328065984,3.212226666425202e-4,0.955,0,0,0,872,-32.38561676245748,1.0159134551690614,0.9937686332773564
40,250,2500,0.8,0.99,0.14998970512565934,0.7988999999999999,0.989828,0.0900244,0.013775882640925151,0.013312494449433642,0.0025017755841097475,0.092,0.019951849931658192,0.018647577112653562,3.993910145997853e-4,0.946,0.018964360974843622,0.018136538913709706,3.609360264315244e-4,0.948,0,0,0,902,-32.05902772484314,0.872546808258088,0.8560666030003942
40,250,2500,0.8,0.99,0.16002395839034686,0.800025,0.990208,0.095788,0.013731808790954307,0.01367237996108533,0.0027425787037576276,0.092,0.019414273659918737,0.019178957301427393,3.7782619384808987e-4,0.957,0.018421111718062242,0.018686036534507188,3.401463437551957e-4,0.966,0,0,0,881,-31.5822335125572,0.709505813641754,0.6696490335531795
40,250,2500,0.8,0.99,0.17003370860302072,0.79975,0.989704,0.1017932,0.014758427650372616,0.014266662024534155,0.0030661848859588814,0.094,0.02130054699475405,0.019995782010319502,4.548100563777307e-4,0.938,0.020373783426560127,0.0194779567530164,4.1571443301202253e-4,0.944,0,0,0,909,-31.389186505996616,0.7323122397060259,0.5993252388420265
40,250,2500,0.8,0.99,0.18003609423702938,0.800475,0.990052,0.1080208,0.014926258072665993,0.014699572756016509,0.003270450878712694,0.09,0.021318353170809805,0.020620790961147273,4.5700991418318453e-4,0.948,0.02037689697152917,0.020119732837393323,4.1819283643451443e-4,0.954,0,0,0,900,-30.66474689965242,0.960806759088048,1.0226999164386321
40,250,2500,0.8,0.99,0.18998320494068952,0.7976,0.989672,0.1137528,0.015138190875242005,0.015341483630924068,0.003575567966579485,0.083,0.021946233261262507,0.021439361829875995,4.831990118321751e-4,0.934,0.02100839671070798,0.02094648179464232,4.428150562386958e-4,0.949,0,0,0,898,-30.45010467775279,0.7524394208709814,0.7262420275987844
40,250,2500,0.8,0.99,0.1999864937249308,0.7978,0.989684,0.1197616,0.015737238128647774,0.01587061364534792,0.003862730520927969,0.086,0.022173946964500715,0.022164039057075133,4.944075342508946e-4,0.945,0.021809524123262456,0.021693892436952012,4.7902850099757117e-4,0.945,0,0,0,893,-30.06578562864257,0.8966226214049114,0.9809859505793037
40,250,2500,0.99,0.8,0.0099970067384513,0.99025,0.800672,0.1506204,0.002483891397132074,0.0352488057457419,1.0041811936839714e-4,0.477,0.02298546356608907,0.03459081338358202,6.270424957918796e-4,0.938,0.022604367221968846,0.03426209626041911,6.042653709294804e-4,0.943,0,0,0,880,-97.11386290039925,99.64874735570153,96.88916398470255
40,250,2500,0.99,0.8,0.01999489342269796,0.9897,0.7992640000000001,0.1569328,0.002863371878159129,0.03527544743857981,3.9002692263897707e-4,0.419,0.024648147608764777,0.03456349950064603,6.29403699070875e-4,0.953,0.02432483791735827,0.03422047946786019,6.13287035446181e-4,0.952,0,0,0,909,-97.72810309069234,23.712619908622393,23.55436515570043
40,250,2500,0.99,0.8,0.0300442431852601,0.990025,0.8004760000000001,0.1631464,0.004753077117741744,0.03486424309146541,8.673040697359819e-4,0.382,0.027788365492688177,0.034132181880474795,7.831339965597946e-4,0.952,0.027315650915448606,0.03378818861813204,7.567652520429266e-4,0.95,0,0,0,875,-96.73841223274776,11.391254689195126,11.22158612882596
40,250,2500,0.99,0.8,0.04003062990825246,0.9899249999999999,0.800312,0.16954,0.007435078207226088,0.03469467067659756,0.0015077404256361342,0.351,0.029982914127404788,0.03393456443358466,9.008124618065873e-4,0.954,0.02993757300924476,0.033583127349262026,8.977377326253007e-4,0.95,0,0,0,886,-95.20679302366266,4.132275066841589,3.850388779154593
40,250,2500,0.99,0.8,0.05003347281534559,0.9893,0.80166,0.1759888,0.009342093479812304,0.03430320768734304,0.002274432200857658,0.35,0.03169564621656289,0.033525790077337976,0.001011971376417549,0.945,0.031174961067376536,0.03317962736376106,9.766578435734695e-4,0.945,0,0,0,877,-93.4734009981125,5.779555887741746,4.793258247317575
40,250,2500,0.99,0.8,0.06003772886030546,0.9907,0.7992480000000001,0.182262,0.010618321418875204,0.03438779178608445,0.003187602457942532,0.28,0.03263880579528834,0.03355845637458104,0.0010660896810469787,0.949,0.032102443921563174,0.033197398087431766,0.0010307324077271393,0.951,0,0,0,895,-92.36255457404262,-2.2736337660258736,-1.8216034624903168
40,250,2500,0.99,0.8,0.07002854811248982,0.989425,0.799868,0.1885712,0.013219703181014663,0.034131128902892466,0.004211490744704892,0.235,0.031232876025929605,0.03327531606968549,9.750095203230446e-4,0.947,0.03062594340806419,0.03291178902021259,9.375671533052432e-4,0.955,0,0,0,900,-90.72963000657549,-1.0021065320425029,-1.0654483456874273
40,250,2500,0.99,0.8,0.0799913272512148,0.990125,0.799212,0.1953532,0.015645562983618702,0.03396677018699273,0.00519338544785017,0.224,0.03223024265327622,0.03309115674946493,0.001044588428102241,0.955,0.031585729053985705,0.03272289984347451,0.0010015042818422178,0.955,0,0,0,897,-87.94458275944247,-3.269212000956542,-2.751337918094334
40,250,2500,0.99,0.8,0.09002049969525262,0.9896,0.80052,0.202058,0.01891247336229567,0.03357714290937538,0.00610247211551678,0.213,0.03164260594464984,0.03268871393747732,0.0010005035949718227,0.955,0.031243745825313564,0.032329364312135164,9.754305781665001e-4,0.958,0,0,0,899,-84.19943877675829,-0.5558049572942273,-0.5386191323657121
40,250,2500,0.99,0.8,0.09999684164994932,0.990575,0.800184,0.2082904,0.021057655984798744,0.03337699538701811,0.007085911307662748,0.167,0.0321846294003814,0.032440235950565145,0.001036003709567826,0.943,0.03136614400415304,0.032081536556579617,9.838666585761182e-4,0.959,0,0,0,909,-81.50674506322378,-1.0905344647073898,-1.0077539510789382
40,250,2500,0.99,0.8,0.11001872956596127,0.990425,0.8001280000000001,0.2153464,0.024573987658809974,0.033172206478489084,0.007884392342917186,0.161,0.032272544149780806,0.032200107097906217,0.0010406300040282182,0.95,0.03182548097995637,0.03185162615257539,0.0010121290146093316,0.942,0,0,0,899,-77.5590230811711,-0.3571728565079925,-0.48150993621287685
40,250,2500,0.99,0.8,0.11996379450945042,0.989675,0.799604,0.2218808,0.026174977040779594,0.03305437446982571,0.008752853270065761,0.134,0.031226661000228993,0.03203709359024658,9.746898867923601e-4,0.959,0.030568379697624052,0.03168090620332106,9.340772103118873e-4,0.956,0,0,0,885,-74.87619345699348,-0.624150745215978,-0.6380049507314478
40,250,2500,0.99,0.8,0.13004961209320756,0.989875,0.797988,0.2287804,0.027156840735658876,0.03303703029912974,0.009581329924245681,0.098,0.03155429516969227,0.03199281205530024,0.0010019135984206745,0.956,0.030822450699391313,0.03161914105174246,9.559642717763707e-4,0.955,0,0,0,890,-72.31516551634313,-2.0683882620902354,-2.0184902118013777
40,250,2500,0.99,0.8,0.14003864801954624,0.9899749999999999,0.801224,0.2357904,0.028783816051073274,0.03237219395774936,0.00944727048868592,0.101,0.03090942089655613,0.03136700017142058,9.551952559488299e-4,0.944,0.03030057355667095,0.030997082564350742,9.176749568591014e-4,0.951,0,0,0,902,-66.29723536923903,0.6218510742772787,0.4886806960115012
40,250,2500,0.99,0.8,0.15003655866576823,0.990525,0.798664,0.2421164,0.030391638560572448,0.032492392348552335,0.010518539255803178,0.09,0.031974539908364005,0.031414663101038756,0.0010315361474140838,0.931,0.03157780264816415,0.031038674670363402,0.0010046022947363764,0.937,0,0,0,881,-65.28956171519943,-2.1273198875413115,-1.9365167827585685
40,250,2500,0.99,0.8,0.16003528029618233,0.99005,0.799888,0.2492908,0.031099983963065295,0.03212268818169036,0.010599391157666477,0.08,0.031588710543081516,0.031056552403805338,0.00099766400642485511,0.946,0.03083286430597167,0.030673601959377957,9.503071065927651e-4,0.949,0,0,0,898,-61.329357119281724,-0.5641849376096764,-0.4808804202558907
40,250,2500,0.99,0.8,0.1700268751017646,0.9899,0.799304,0.2565896,0.03163097259652855,0.03197279384107904,0.0109832076205589,0.066,0.030945048120614292,0.030850106152747137,9.575724100664245e-4,0.956,0.03042207208897328,0.030480779363852992,9.256255668614567e-4,0.954,0,0,0,884,-58.76624811094241,-0.5684032274190334,-0.6022643776596235
