n_1,n_2,n_3,sigma_e,sigma_p,prev,sigma_e_hat,sigma_p_hat,rho_hat,ESE_hat_pi_RG,ASE_hat_pi_RG,coverage_pi_RG,ESE_hat_pi_SRG,ASE_hat_pi_SRG,coverage_pi_SRG,ESE_hat_pi_SRGM,ASE_hat_pi_SRGM,coverage_pi_SRGM,num_infinite_pi_RG,num_infinite_pi_SRG,num_infinite_pi_SRGM,n_strata_obs_full,hat_pi_RG,hat_pi_SRG,hat_pi_SRGM
40,250,2500,0.8,0.8,0.19000172131345672,0.79885,0.8008040000000001,0.2388852,0.04032082918196687,0.04347722578949416,0.143,0.04566156808689442,0.045483358780116674,0.961,0.04550964137135008,0.045036894352090226,0.965,0,0,0,891,-64.74744851877749,1.9167574516448092,1.7906353280123009
40,250,2500,0.8,0.8,0.20004395145905793,0.8022,0.79988,0.2436516,0.040067149506241864,0.04322695496375783,0.127,0.04515084508660248,0.045415286100449086,0.969,0.04453261263252971,0.04496395241888283,0.964,0,0,0,908,-63.75064624874151,-0.09353273483115924,-0.04375104439246232
40,250,2500,0.8,0.95,0.01002969325782091,0.79745,0.950484,0.0389288,0.005298085994084781,0.019494930501095385,0.849,0.014291388150294786,0.020534967015269877,0.941,0.014106500328731269,0.02024577494997421,0.947,0,0,0,889,-79.53220875500584,41.44082818661192,39.702325955786456
40,250,2500,0.8,0.95,0.019956224860140776,0.80135,0.9500759999999999,0.044552,0.007674443026153718,0.01942714837281094,0.785,0.017374402963304298,0.02062656703066076,0.947,0.017057996380553685,0.020331810351940413,0.949,0,0,0,900,-77.89061585196424,11.235322608566143,11.296183689232915
40,250,2500,0.8,0.95,0.02998303506037253,0.800325,0.949572,0.0494096,0.010354421922817698,0.019519097716393985,0.674,0.019421954896874195,0.020892063628024933,0.945,0.018867430792391147,0.020561046470403306,0.939,0,0,0,888,-76.93277140368026,-1.0998729840392691,-1.0715076150162821
40,250,2500,0.8,0.95,0.03998982191519198,0.80265,0.949928,0.0550292,0.012850301034381884,0.019351978557962727,0.625,0.02017890001928905,0.020940664009906698,0.941,0.019957836111954893,0.020611636883587896,0.943,0,0,0,895,-71.64950087428397,1.1993061245801466,1.9821077666449856
40,250,2500,0.8,0.95,0.049976933736344785,0.7963,0.9496279999999999,0.0604444,0.01461176522812509,0.019596353472500414,0.542,0.02027691536806227,0.02142368491178011,0.966,0.019919210602822156,0.021048421576848372,0.968,0,0,0,903,-67.74387850729757,1.0526354753573293,1.2779671817514264
40,250,2500,0.8,0.95,0.05999804008469641,0.801325,0.949796,0.0654356,0.016434262497897433,0.019419187977778564,0.463,0.02178602455394357,0.021444708356691895,0.947,0.021280146405498458,0.021054427229914532,0.95,0,0,0,881,-63.64030317934363,-0.5282037393822632,-0.5278186783853893
40,250,2500,0.8,0.95,0.07004619283495173,0.7981,0.950144,0.0712208,0.018080707137866917,0.019480671817371023,0.405,0.021932258062514042,0.021782597040498213,0.958,0.021452745406974835,0.021375440983710553,0.953,0,0,0,885,-58.1873819345825,1.0922292630055435,1.4096285282154233
40,250,2500,0.8,0.95,0.08001869911696176,0.7996,0.9497359999999999,0.076494,0.018487618703309026,0.019581922081923452,0.324,0.022492444318506902,0.022039930346198146,0.946,0.021775291006687344,0.02164273516918482,0.95,0,0,0,902,-55.61671451673126,-0.08922522319437742,0.040472750876288106
40,250,2500,0.8,0.95,0.09000254087659236,0.80025,0.95028,0.0816948,0.01873358738770922,0.019531908230577405,0.295,0.02216519231732572,0.022269189533373337,0.964,0.021666805008377137,0.021829225621706097,0.961,0,0,0,894,-52.522156449656585,0.14120991704465619,0.23984672762144277
40,250,2500,0.8,0.95,0.09998959295165888,0.80165,0.949944,0.0875144,0.019917359230706394,0.01966468803051751,0.231,0.023177422488990327,0.022635538147783945,0.941,0.022537483556822273,0.022179098525577885,0.944,0,0,0,901,-50.06154896247004,0.08186567630584325,0.2284075820815094
40,250,2500,0.8,0.95,0.10998377732267732,0.8001,0.9497599999999999,0.0932612,0.01978553893778083,0.019858880900166385,0.212,0.023428904878546868,0.023052260660070188,0.951,0.022479889888374262,0.022588547328544047,0.959,0,0,0,894,-47.71073864676156,0.3124471465949503,0.37796278808044725
40,250,2500,0.8,0.95,0.12000102494300824,0.80035,0.950252,0.0983764,0.02047094546773882,0.019927588942835802,0.186,0.02443022726901836,0.023385945558320832,0.944,0.023768513271693582,0.022929877948224868,0.947,0,0,0,886,-45.8548534576505,0.43918907604071294,0.5994021617825183
40,250,2500,0.8,0.95,0.12999302190906026,0.801725,0.9498559999999999,0.1043576,0.01944445038325103,0.020092741752098835,0.15,0.02358576959397219,0.023735544284141326,0.961,0.02269237333686894,0.02327141013281656,0.963,0,0,0,897,-44.339209069720006,0.10661341509435415,0.12169482390786669
40,250,2500,0.8,0.95,0.13999033014304874,0.79525,0.950064,0.1100376,0.020792567807533344,0.020471977096908105,0.173,0.02559868005954641,0.024506519541341944,0.952,0.02466796429222127,0.02404258187317074,0.957,0,0,0,873,-42.11034761904427,1.5244414296252868,1.7343395236677224
40,250,2500,0.8,0.95,0.1500350900899354,0.801025,0.949716,0.1158168,0.020574714329631715,0.020525955638330724,0.125,0.025634534311869427,0.024652105518256247,0.947,0.02468740216637555,0.024202850216333605,0.957,0,0,0,904,-41.62535933587892,0.34582329995857647,0.5221079720525375
40,250,2500,0.8,0.95,0.1600115479484904,0.79705,0.95016,0.1210256,0.021284362785163626,0.020815233310160247,0.139,0.02610896195723395,0.02529852453176905,0.952,0.025254809697771313,0.024824072621758907,0.957,0,0,0,896,-40.16467120409371,0.9843220061642265,1.1020269602078077
40,250,2500,0.8,0.95,0.16996760807545933,0.8027,0.950116,0.1269756,0.020557822623326776,0.020854079446683313,0.11,0.025010096523990333,0.025449407878794114,0.966,0.024525796438710702,0.02498278051759684,0.967,0,0,0,898,-39.4840565887022,0.4374213764529588,0.5070316969457948
40,250,2500,0.8,0.95,0.17996214352883552,0.8014,0.94972,0.1327,0.02133713296348458,0.02121113975888493,0.102,0.02632938724282134,0.02603730290729364,0.947,0.025581440478589856,0.0255753545361003,0.957,0,0,0,895,-38.728749875228814,0.05277065708505541,0.17422744218040248
40,250,2500,0.8,0.95,0.1899721804613199,0.8018,0.95072,0.1385772,0.02073557205365756,0.021320379191741155,0.101,0.026406955299806936,0.02639396020600447,0.963,0.0253678528011162,0.025926794386360714,0.965,0,0,0,909,-37.278869865900674,0.6406017878127765,0.7279734247119096
40,250,2500,0.8,0.95,0.1999748145936334,0.7983750000000001,0.950272,0.1443416,0.021438486571644055,0.02183758078759525,0.095,0.027028799611678082,0.027187805535936114,0.96,0.026467101332448572,0.026705579688959664,0.955,0,0,0,898,-36.49916413718007,0.5857097322685558,0.579368510960706
40,250,2500,0.8,0.99,0.009975096896766816,0.803075,0.989908,0.0121004,0.005406538518411475,0.00814426159125415,0.913,0.008362671548569133,0.00926995283364365,0.902,0.008113686141674225,0.009100217077227834,0.897,0,0,0,898,-50.059957813050985,10.412483222999203,10.886986803159282
40,250,2500,0.8,0.99,0.020009622661609563,0.798575,0.990088,0.017238,0.007209125596168346,0.008373021873212243,0.858,0.010042249744372215,0.009920106244449039,0.938,0.00973119475692276,0.009691974481881228,0.936,0,0,0,912,-49.18314235478405,1.8607722314929862,2.2870832428023893
40,250,2500,0.8,0.99,0.030046966822559074,0.801,0.989528,0.0227604,0.008175606879913902,0.008815788484991493,0.699,0.010673599604091793,0.010671652353386834,0.958,0.010341852794233794,0.010406284224718575,0.955,0,0,0,895,-47.12820128223176,-1.349645319813576,-0.77822368466908165
40,250,2500,0.8,0.99,0.04002529700953913,0.802525,0.989708,0.0279288,0.009109766039190071,0.008992277896171071,0.485,0.01155836946163158,0.011222265498899608,0.951,0.010921516467576942,0.01088386574420085,0.958,0,0,0,889,-44.115999954416445,-1.5519984706379721,-1.569777031535361
40,250,2500,0.8,0.99,0.049974755117794145,0.800525,0.989756,0.0334656,0.009274221607103936,0.009285864438713378,0.352,0.011959935875705352,0.011867504770108414,0.963,0.011352810411690152,0.011505300980432428,0.968,0,0,0,887,-40.90569391465209,-0.5026627214282058,-0.37725497102541106
40,250,2500,0.8,0.99,0.05995826772692689,0.8034,0.989864,0.0390688,0.009480644425656784,0.009544182584097118,0.28,0.012533828868917494,0.01242980383928305,0.962,0.011855625898626553,0.012066512630262644,0.959,0,0,0,922,-38.88992832509829,-0.4030703306336885,0.087973067610562
40,250,2500,0.8,0.99,0.07001838568357545,0.7997,0.990212,0.044654,0.009964865791510149,0.009844958978104326,0.215,0.013458818105339703,0.013083088643509723,0.946,0.012726504494678314,0.012679321964101367,0.95,0,0,0,902,-36.67138825745135,0.5492983060545653,1.0262489730241284
40,250,2500,0.8,0.99,0.07998718553118006,0.8,0.989936,0.050362,0.01034438414742674,0.01028225011681395,0.18,0.014015489618573424,0.013833100615035857,0.96,0.013380708242877438,0.01340318749576325,0.96,0,0,0,907,-35.92134895974572,0.89361260043564406,1.097944176117464
40,250,2500,0.8,0.99,0.09000958411136198,0.802925,0.990352,0.055704,0.009975538013029712,0.010475344693100753,0.141,0.014243220933359235,0.014335151013745408,0.963,0.013629881166277837,0.013874471172870316,0.964,0,0,0,917,-35.19259365872067,0.8797618383638783,0.978065548034862
40,250,2500,0.8,0.99,0.09998699375973154,0.803925,0.989976,0.0610956,0.010580794800386113,0.010927692349262767,0.098,0.01477677232719286,0.014954961763153776,0.954,0.014248413888231674,0.014491380771472294,0.96,0,0,0,888,-35.31342181879136,-0.41925477973384034,-0.38397269147371726
40,250,2500,0.8,0.99,0.1099986363328889,0.7996,0.99018,0.067062,0.011155075541566754,0.011413631245619907,0.109,0.015599466047018905,0.015815185431627507,0.957,0.01477292681608495,0.015305526949127617,0.963,0,0,0,895,-33.73198073705167,1.0282683700559403,0.8858463799031497
40,250,2500,0.8,0.99,0.11997043980813055,0.797225,0.990264,0.0727188,0.011893697196050929,0.011897479155228766,0.126,0.016929112741119603,0.01659548392164405,0.952,0.01578409426642104,0.016090450915189684,0.957,0,0,0,892,-32.931161270197975,1.6132342546902145,1.4709362669408603
40,250,2500,0.8,0.99,0.12995643641054394,0.80025,0.99012,0.0784504,0.012384367524482139,0.012284370851306053,0.09,0.0172005031593375,0.01713739868604792,0.957,0.01642273168937354,0.016623361619894285,0.967,0,0,0,883,-32.87834386132291,0.6795597043957168,0.6505397047898295
40,250,2500,0.8,0.99,0.14004930332019855,0.795275,0.989884,0.0840196,0.013042171034455976,0.012927624059647503,0.1,0.018575209671888804,0.018093264830301298,0.953,0.017877507073713116,0.017582185328065988,0.955,0,0,0,872,-32.38561676245748,1.0159134551690612,0.9937686332773562
40,250,2500,0.8,0.99,0.14998970512565934,0.7988999999999999,0.989828,0.0900244,0.013775882640925151,0.013312494449433642,0.092,0.019951849931658192,0.018647577112653566,0.946,0.018964360974843622,0.018136538913709706,0.948,0,0,0,902,-32.05902772484314,0.872546808258088,0.8560666030003942
40,250,2500,0.8,0.99,0.16002395839034686,0.800025,0.990208,0.095788,0.013731808790954307,0.013672379961085331,0.092,0.019414273659918737,0.019178957301427397,0.957,0.018421111718062242,0.01868603653450719,0.966,0,0,0,881,-31.5822335125572,0.7095058136417537,0.6696490335531793
40,250,2500,0.8,0.99,0.17003370860302072,0.79975,0.989704,0.1017932,0.014758427650372616,0.014266662024534155,0.094,0.02130054699475405,0.019995782010319502,0.938,0.020373783426560127,0.0194779567530164,0.944,0,0,0,909,-31.389186505996616,0.7323122397060259,0.5993252388420264
40,250,2500,0.8,0.99,0.18003609423702938,0.800475,0.990052,0.1080208,0.014926258072665993,0.014699572756016509,0.09,0.021318353170809805,0.020620790961147273,0.948,0.02037689697152917,0.020119732837393323,0.954,0,0,0,900,-30.66474689965242,0.960806759088048,1.0226999164386317
40,250,2500,0.8,0.99,0.18998320494068952,0.7976,0.989672,0.1137528,0.015138190875242005,0.01534148363092407,0.083,0.021946233261262507,0.021439361829876,0.934,0.021008396710707984,0.020946481794642324,0.949,0,0,0,898,-30.45010467775279,0.7524394208709809,0.7262420275987844
40,250,2500,0.8,0.99,0.19998649372493082,0.7978,0.989684,0.1197616,0.015737238128647774,0.01587061364534792,0.086,0.022173946964500715,0.022164039057075136,0.945,0.021809524123262456,0.021693892436952016,0.945,0,0,0,893,-30.065785628642576,0.8966226214048972,0.9809859505792896
40,250,2500,0.99,0.8,0.009997006738451308,0.99025,0.800672,0.1506204,0.002483891397132075,0.035248805745741955,0.477,0.02298546356608907,0.03459081338358207,0.938,0.022604367221968846,0.034262096260419164,0.943,0,0,0,880,-97.11386290039925,99.64874735570137,96.88916398470239
40,250,2500,0.99,0.8,0.01999489342269796,0.9897,0.7992640000000001,0.1569328,0.0028633718781591296,0.03527544743857987,0.419,0.024648147608764777,0.034563499500646085,0.953,0.02432483791735827,0.03422047946786025,0.952,0,0,0,909,-97.72810309069234,23.712619908622404,23.55436515570044
40,250,2500,0.99,0.8,0.030044243185260104,0.990025,0.8004760000000001,0.1631464,0.004753077117741745,0.03486424309146547,0.382,0.027788365492688177,0.03413218188047485,0.952,0.027315650915448606,0.03378818861813209,0.95,0,0,0,875,-96.73841223274776,11.391254689195117,11.221586128825951
40,250,2500,0.99,0.8,0.040030629908252464,0.9899249999999999,0.800312,0.16954,0.007435078207226089,0.034694670676597615,0.351,0.029982914127404788,0.03393456443358471,0.954,0.02993757300924476,0.033583127349262075,0.95,0,0,0,886,-95.20679302366266,4.132275066841575,3.8503887791545792
40,250,2500,0.99,0.8,0.05003347281534559,0.9893,0.80166,0.1759888,0.009342093479812305,0.034303207687343094,0.35,0.03169564621656289,0.033525790077338025,0.945,0.031174961067376532,0.03317962736376111,0.945,0,0,0,877,-93.4734009981125,5.77955588774175,4.793258247317578
40,250,2500,0.99,0.8,0.060037728860305464,0.9907,0.7992480000000001,0.182262,0.010618321418875204,0.034387791786084504,0.28,0.03263880579528834,0.03355845637458109,0.949,0.032102443921563174,0.03319739808743181,0.951,0,0,0,895,-92.36255457404262,-2.2736337660258834,-1.8216034624903261
40,250,2500,0.99,0.8,0.07002854811248982,0.989425,0.799868,0.1885712,0.013219703181014664,0.03413112890289252,0.235,0.031232876025929602,0.03327531606968554,0.947,0.030625943408064186,0.032911789020212634,0.955,0,0,0,900,-90.72963000657549,-1.0021065320425013,-1.0654483456874257
40,250,2500,0.99,0.8,0.0799913272512148,0.990125,0.799212,0.1953532,0.015645562983618702,0.03396677018699278,0.224,0.03223024265327622,0.03309115674946497,0.955,0.031585729053985705,0.032722899843474554,0.955,0,0,0,897,-87.94458275944247,-3.269212000956541,-2.7513379180943334
40,250,2500,0.99,0.8,0.09002049969525262,0.9896,0.80052,0.202058,0.01891247336229567,0.033577142909375426,0.213,0.03164260594464984,0.03268871393747736,0.955,0.031243745825313564,0.032329364312135206,0.958,0,0,0,899,-84.19943877675829,-0.5558049572942269,-0.5386191323657117
40,250,2500,0.99,0.8,0.09999684164994932,0.990575,0.800184,0.2082904,0.021057655984798744,0.03337699538701817,0.167,0.0321846294003814,0.03244023595056519,0.943,0.03136614400415304,0.03208153655657966,0.959,0,0,0,909,-81.50674506322378,-1.0905344647073896,-1.007753951078938
40,250,2500,0.99,0.8,0.11001872956596127,0.990425,0.8001280000000001,0.2153464,0.024573987658809974,0.03317220647848913,0.161,0.032272544149780806,0.03220010709790625,0.95,0.03182548097995637,0.03185162615257543,0.942,0,0,0,899,-77.5590230811711,-0.35717285650799196,-0.4815099362128767
40,250,2500,0.99,0.8,0.11996379450945042,0.989675,0.799604,0.2218808,0.026174977040779594,0.03305437446982575,0.134,0.031226661000228993,0.032037093590246625,0.959,0.030568379697624052,0.031680906203321105,0.956,0,0,0,885,-74.87619345699348,-0.6241507452159781,-0.6380049507314478
40,250,2500,0.99,0.8,0.13004961209320756,0.989875,0.797988,0.2287804,0.027156840735658876,0.03303703029912979,0.098,0.03155429516969227,0.03199281205530028,0.956,0.030822450699391313,0.031619141051742496,0.955,0,0,0,890,-72.31516551634313,-2.0683882620902354,-2.0184902118013777
40,250,2500,0.99,0.8,0.14003864801954624,0.9899749999999999,0.801224,0.2357904,0.028783816051073274,0.0323721939577494,0.101,0.03090942089655613,0.031367000171420606,0.944,0.03030057355667095,0.03099708256435077,0.951,0,0,0,902,-66.29723536923903,0.6218510742772787,0.4886806960115017
40,250,2500,0.99,0.8,0.15003655866576823,0.990525,0.798664,0.2421164,0.030391638560572448,0.032492392348552376,0.09,0.031974539908364005,0.03141466310103879,0.931,0.03157780264816415,0.03103867467036343,0.937,0,0,0,881,-65.28956171519943,-2.1273198875413115,-1.9365167827585683
40,250,2500,0.99,0.8,0.16003528029618233,0.99005,0.799888,0.2492908,0.031099983963065292,0.0321226881816904,0.08,0.031588710543081516,0.031056552403805365,0.946,0.03083286430597167,0.030673601959377985,0.949,0,0,0,898,-61.329357119281724,-0.5641849376096763,-0.48088042025589073
40,250,2500,0.99,0.8,0.1700268751017646,0.9899,0.799304,0.2565896,0.03163097259652855,0.031972793841079074,0.066,0.03094504812061429,0.030850106152747164,0.956,0.03042207208897328,0.030480779363853017,0.954,0,0,0,884,-58.76624811094241,-0.5684032274190335,-0.6022643776596235
40,250,2500,0.99,0.8,0.18000354835967625,0.9905,0.7999160000000001,0.2625156,0.031148680833283503,0.03166798497794215,0.057,0.030541974493374997,0.03056182518223677,0.953,0.0300764810331984,0.030177896572890633,0.951,0,0,0,890,-56.50598847534279,-1.0634284149263442,-0.9322673346202173
40,250,2500,0.99,0.8,0.18995766439541262,0.98995,0.801428,0.2696716,0.03157852458053223,0.031280128161909365,0.063,0.031089732870695146,0.03020383211625932,0.94,0.030614455430832726,0.029814159341852543,0.943,0,0,0,901,-53.125327913583064,-0.2276162501025066,-0.24965090960782227
40,250,2500,0.99,0.8,0.20000638013350108,0.989075,0.800944,0.2775756,0.029847748870482946,0.03111661317190811,0.045,0.029561284564451267,0.02999159059862041,0.946,0.028743663837149824,0.029630068215780115,0.953,0,0,0,881,-50.692890699531546,0.7467427847913718,0.5905815952058394
40,250,2500,0.99,0.95,0.010015719017970572,0.990025,0.9501759999999999,0.0405272,0.005304972136063949,0.015288926554659136,0.817,0.012733072176955889,0.016197857614336765,0.94,0.01251843955503373,0.01597477752065925,0.938,0,0,0,885,-75.65919109862581,29.87271063121062,28.49329877524176
40,250,2500,0.99,0.95,0.020019871643916273,0.990225,0.950032,0.0470724,0.007119689178816198,0.015309498748454673,0.738,0.014562174320144622,0.01632158315991597,0.941,0.01418076955893255,0.016067987063302033,0.945,0,0,0,910,-77.98455166808435,4.226760625597061,3.953018244728088
40,250,2500,0.99,0.95,0.030008900048693273,0.98935,0.950552,0.053556,0.00991249306365141,0.015229650059172435,0.653,0.01635031841398608,0.016361069327681933,0.933,0.015913880438105578,0.01606971349427823,0.936,0,0,0,900,-70.86691565590043,2.189872106342742,1.7856198371591816
40,250,2500,0.99,0.95,0.040034489696145655,0.99,0.94958,0.0604164,0.012029319048863063,0.015371142620674983,0.533,0.01733706915947871,0.016575705157458473,0.931,0.016928661951342697,0.01626829375824117,0.938,0,0,0,895,-67.11405665444586,-0.07065133065379679,-0.3605971265900751
40,250,2500,0.99,0.95,0.05002265548887435,0.990325,0.9490679999999999,0.0670724,0.01332745376303774,0.01543228895233742,0.424,0.01670031750830687,0.016704304723182475,0.948,0.016130771426133474,0.016380833000505614,0.952,0,0,0,884,-63.61666781647765,-2.3446167096482826,-1.9626922906832296
40,250,2500,0.99,0.95,0.06004302171511364,0.990225,0.950116,0.073608,0.015000673480829795,0.01525681690780337,0.348,0.017553389747658136,0.016625278835622457,0.927,0.017246440763260297,0.016272194718379172,0.926,0,0,0,883,-57.34294160120326,-1.3638478481149663,-1.1766566942303551
40,250,2500,0.99,0.95,0.07004262562056897,0.990125,0.9498719999999999,0.0806724,0.014459515178977507,0.015300184330028275,0.238,0.016139746635686236,0.01673360725147275,0.958,0.01562756336705173,0.016365292671366098,0.952,0,0,0,873,-53.757444732718916,-0.3754987289770842,-0.35047673342567404
40,250,2500,0.99,0.95,0.07999254620001235,0.990625,0.949936,0.0876172,0.01471228598368517,0.015273342349512055,0.183,0.016795895949453396,0.01677197322316649,0.95,0.016263787038586552,0.01638656928870209,0.948,0,0,0,904,-50.25608103426888,-0.275914580527427,-0.2357442432697129
40,250,2500,0.99,0.95,0.09000174898104508,0.990075,0.9496279999999999,0.0941428,0.01555413487179471,0.01532280746340248,0.132,0.01732089835120694,0.016870491982266426,0.944,0.016841673085338658,0.016466293671016107,0.949,0,0,0,895,-48.40517741522374,-1.183790999943697,-1.10803999732595
40,250,2500,0.99,0.95,0.09998966645041517,0.99085,0.949836,0.1011912,0.015405620779114903,0.015273002721463137,0.084,0.017140574779973498,0.016869057497625344,0.942,0.016490401923413455,0.01645689827740885,0.952,0,0,0,895,-45.93250342929699,-0.8839815318344381,-0.7940195597360162
40,250,2500,0.99,0.95,0.11000024579234859,0.990175,0.9496,0.108854,0.015370062893790044,0.015309715158252064,0.056,0.017550834475107482,0.016945732787504213,0.947,0.016769287324168335,0.01652410754641307,0.951,0,0,0,889,-43.611472952599605,-0.34652021192749005,-0.1162266621257609
40,250,2500,0.99,0.95,0.11996997113120277,0.990175,0.9502039999999999,0.1158372,0.015267863668697597,0.015215718284294914,0.032,0.016802442467908987,0.016913888684844815,0.955,0.016447402865074956,0.016474514193278268,0.95,0,0,0,901,-41.612983759724635,0.10937914863760488,0.2256978213936153
40,250,2500,0.99,0.95,0.12997169625857488,0.990525,0.9501919999999999,0.122816,0.01520858740961327,0.015204258159481366,0.022,0.017051315219228792,0.016915567768254706,0.948,0.016223461690976996,0.01647401960186261,0.953,0,0,0,886,-40.41698602875378,-0.16359761543272894,-0.09597878748001579
40,250,2500,0.99,0.95,0.1399588870927671,0.98965,0.950036,0.129922,0.015355808870805452,0.01524206205500331,0.017,0.017182838797977145,0.017006067421308595,0.949,0.016721125116681806,0.016554700124057492,0.947,0,0,0,885,-39.33375351764639,-0.19277911406412399,-0.22346909886114236
40,250,2500,0.99,0.95,0.15003173908438985,0.9899749999999999,0.950172,0.1373104,0.015838202737224534,0.015210524587946726,0.011,0.01761227693675818,0.01699976744109636,0.945,0.016820093432025417,0.016538682928537544,0.947,0,0,0,883,-38.09829736406476,-0.3244609792245273,-0.1109042877834224
